state,collection_date,ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of ICU Beds Occupied Estimated,Percentage LL,Percentage UL
KS,2020-03-21,188.51814768460576,167.37689391943246,209.65940144977907,0.3333333333333333,0.2929530939032954,0.37371357276337125
KS,2020-03-22,219.57142857142853,198.04903713057482,241.09382001228226,0.40476190476190477,0.36175759652324546,0.4477662130005641
KS,2020-03-23,239.6806930693069,218.5096036647358,260.85178247387796,0.47368421052631576,0.42844612221227846,0.518922298840353
KS,2020-03-24,239.6806930693069,218.5096036647358,260.85178247387796,0.47368421052631576,0.42844612221227846,0.518922298840353
KS,2020-03-25,279.6274752475247,258.54478326203883,300.7101672330107,0.5526315789473685,0.5075823770044994,0.5976807808902376
KS,2020-03-26,207.13816534541334,187.0468407605598,227.22948993026688,0.4473684210526316,0.40009635371121466,0.4946404883940485
KS,2020-03-27,276.4882681564246,256.5005741890551,296.4759621237941,0.5897435897435898,0.5432419726204699,0.6362452068667096
KS,2020-03-28,276.4882681564246,256.8822755412184,296.09426077163084,0.6052631578947368,0.5584492162072353,0.6520770995822384
KS,2020-03-29,233.16718266253872,214.07182318798044,252.26254213709703,0.5526315789473685,0.5028939214804393,0.6023692364142976
KS,2020-03-30,174.43985355648536,157.01944882314714,191.86025828982358,0.4492753623188406,0.39471201430740843,0.5038387103302727
KS,2020-03-31,133.68538767395626,118.17384101807286,149.19693432983965,0.423728813559322,0.36325436155032836,0.48420326556831567
KS,2020-04-01,154.06682577565633,136.76005257517062,171.37359897614203,0.33962264150943394,0.2898392074945123,0.3894060755243556
KS,2020-04-02,184.79198473282443,166.92267876156836,202.6612907040805,0.40540540540540543,0.3535833124189163,0.4572274983918946
KS,2020-04-03,178.3488820354665,160.60526617748246,196.0924978934505,0.3944954128440367,0.3427788788174963,0.44621194687057714
KS,2020-04-04,160.38799355358583,142.96006070758096,177.8159263995907,0.3592233009708738,0.3084848183540727,0.4099617835876749
KS,2020-04-05,143.04875100725224,126.34735590543931,159.75014610906513,0.3402061855670103,0.2885752686394672,0.39183710249455345
KS,2020-04-06,185.43475202251145,167.2405757992248,203.62892824579805,0.3684210526315789,0.3192904795438534,0.41755162571930443
KS,2020-04-07,209.81798483206933,190.96185376717727,228.67411589696135,0.40601503759398494,0.35688160302004757,0.4551484721679223
KS,2020-04-08,200.43128295254832,181.55118993001577,219.31137597508086,0.3706293706293706,0.32316646551026235,0.4180922757484789
KS,2020-04-09,206.31605113636363,187.1924835095214,225.43961876320589,0.375,0.3279180424087703,0.4220819575912297
KS,2020-04-10,181.8527078302863,163.67432977027715,200.03108589029546,0.35251798561151076,0.3042825727241414,0.40075339849888014
KS,2020-04-11,143.1438331535419,125.71648402879254,160.57118227829125,0.25517241379310346,0.21327663322764503,0.2970681943585619
KS,2020-04-12,167.51450813871196,149.56732689381218,185.46168938361177,0.32116788321167883,0.2745008293011574,0.3678349371222003
KS,2020-04-13,149.96337115072933,132.53280250151994,167.39393979993872,0.2606060606060606,0.21813814115919872,0.3030739800529225
KS,2020-04-14,346.59865771812076,326.4810643775951,366.71625105864655,0.48,0.432337074133593,0.527662925866407
KS,2020-04-15,344.1778630838132,323.95593403897635,364.39979212865,0.45180722891566266,0.40475545081913833,0.498859007012187
KS,2020-04-16,412.9385144166508,390.96338962641124,434.91363920689037,0.4068825910931174,0.36469443223554643,0.4490707499506884
KS,2020-04-17,543.7761732851986,524.1885385313075,563.3638080390897,0.5193199381761978,0.47036221069198814,0.5682776656604075
KS,2020-04-18,459.48147425897037,437.1879975099092,481.77495100803156,0.4620253164556962,0.4191939479204608,0.5048566849909317
KS,2020-04-19,457.5157750342936,435.13344757264895,479.8981024959382,0.4578059071729958,0.41520262376358014,0.5004091905824115
KS,2020-04-20,480.16717095310145,460.63786997321347,499.6964719329894,0.4638364779874214,0.41491634739709227,0.5127566085777505
KS,2020-04-21,523.31875089941,504.81765612084814,541.8198456779719,0.5192012288786483,0.46736734214020575,0.5710351156170909
KS,2020-04-22,492.98389336295475,475.18477323049353,510.78301349541596,0.4940119760479042,0.44006199162232795,0.5479619604734804
KS,2020-04-23,531.1495675316035,513.7430649686887,548.5560700945182,0.5075239398084815,0.45236165061108097,0.562686229005882
KS,2020-04-24,570.5530303030303,553.8878120983447,587.2182485077158,0.5198019801980198,0.46226336137519264,0.577340599020847
KS,2020-04-25,485.3025565868751,464.1942698622096,506.4108433115406,0.4432,0.39828844044134404,0.4881115595586559
KS,2020-04-26,451.43978230337086,430.20663490045604,472.6729297062856,0.44756554307116103,0.40283180701919763,0.49229927912312443
KS,2020-04-27,531.2595739440956,515.1953530576694,547.3237948305217,0.48429951690821255,0.4245734316828612,0.5440256021335639
KS,2020-04-28,549.4407070955069,533.6089334381372,565.2724807528767,0.5110565110565111,0.45042335656205185,0.5716896655509703
KS,2020-04-29,557.0197344378121,541.3792027252251,572.6602661503991,0.5176613885505481,0.4563334408881435,0.5789893362129527
KS,2020-04-30,581.3523316062177,565.2907429822299,597.4139202302055,0.5315533980582524,0.4719966966385165,0.5911100994779883
KS,2020-05-01,527.7336184127782,511.31562802179724,544.1516088037592,0.49056603773584906,0.43209005644309606,0.5490420190286021
KS,2020-05-02,524.9586002957122,503.69535703515317,546.2218435562713,0.4837133550488599,0.4385941328592045,0.5288325772385154
KS,2020-05-03,508.58820662768034,487.25220967710305,529.9242035782576,0.45539906103286387,0.4107440995894854,0.5000540224762423
KS,2020-05-04,548.9423342108562,532.4918551892384,565.392813232474,0.5037128712871287,0.4453348118583019,0.5620909307159555
KS,2020-05-05,660.520097301054,645.4482967835788,675.5918978185292,0.5469556243550051,0.4837959559770752,0.610115292732935
KS,2020-05-06,680.3431115169501,665.5757780302928,695.1104450036075,0.5506958250497018,0.4863289687915524,0.6150626813078512
KS,2020-05-07,699.8823596661712,685.0750082095892,714.6897111227531,0.5639246778989098,0.5001251641830275,0.627724191614792
KS,2020-05-08,628.5241593021922,613.6935305050863,643.354788099298,0.5209825997952917,0.4563387688541323,0.5856264307364512
KS,2020-05-09,538.9282526037362,517.4852407315312,560.371264475941,0.4926829268292683,0.4479040343793806,0.537461819279156
KS,2020-05-10,522.6255557385147,501.2949095468756,543.9562019301538,0.4796747967479675,0.43472477633711765,0.5246248171588174
KS,2020-05-11,546.7559247495725,531.0244109352781,562.4874385638668,0.5073170731707317,0.4462807143204697,0.5683534320209938
KS,2020-05-12,554.791896869245,538.7398104026868,570.843983335803,0.5023923444976076,0.4425634857804148,0.5622212032148004
KS,2020-05-13,644.8841855739925,630.7434462722601,659.0249248757249,0.5429447852760736,0.47552857094282236,0.6103609996093248
KS,2020-05-14,568.4590402326709,553.0870333305422,583.8310471347995,0.5356265356265356,0.4734665291207394,0.5977865421323318
KS,2020-05-15,584.4747048903879,568.9398233856111,600.0095863951647,0.5293427230046949,0.4677334728921216,0.5909519731172682
KS,2020-05-16,495.33418002857593,474.49786021674015,516.1704998404118,0.4496124031007752,0.403987910280963,0.49523689592058745
KS,2020-05-17,479.77517091361096,459.42622969197987,500.12411213524206,0.44086021505376344,0.3943239388281032,0.4873964912794237
KS,2020-05-18,541.8201438848921,525.2758499986068,558.3644377711773,0.47540983606557374,0.41750001636338396,0.5333196557677635
KS,2020-05-19,667.2248062015503,653.0317865350736,681.4178258680272,0.5449160908193484,0.4777950858158736,0.6120370958228233
KS,2020-05-20,698.527626459144,684.868389104706,712.186863813582,0.5759368836291914,0.5072472683993425,0.6446264988590402
KS,2020-05-21,720.8770693512304,706.8237824212454,734.9303562812155,0.5781853281853282,0.511516476046458,0.6448541803241984
KS,2020-05-22,716.8677419354839,703.0566943098781,730.6787895610897,0.578743961352657,0.5109301534182655,0.6465577692870486
KS,2020-05-23,536.1514090113039,515.160707583713,557.1421104388949,0.4860248447204969,0.4403069958074193,0.5317426936335745
KS,2020-05-24,508.5890219250505,488.3483759558674,528.8296678942336,0.47874015748031495,0.431376863264363,0.5261034516962669
KS,2020-05-25,524.0849673202615,508.1267667645492,540.0431678759737,0.48645320197044334,0.42631515554128135,0.5465912483996054
KS,2020-05-26,666.9584893195331,653.447540652455,680.4694379866112,0.5429122468659595,0.4723527423353783,0.6134717513965408
KS,2020-05-27,722.4866027125372,708.9727249015286,736.0004805235458,0.5811068702290076,0.5119092111951551,0.6503045292628602
KS,2020-05-28,757.1682305630027,743.3109889161827,771.0254722098227,0.6069364161849711,0.5407998933593016,0.6730729390106406
KS,2020-05-29,582.8198096101542,569.2661834263495,596.3734357939587,0.5437997724687145,0.4734842580417072,0.6141152868957218
KS,2020-05-30,563.5579252687254,541.0957711915679,586.020079345883,0.48807631160572335,0.445344264637323,0.5308083585741237
KS,2020-05-31,519.2503103662322,498.7808986008486,539.7197221316158,0.4762633996937213,0.42945035235675555,0.523076447030687
KS,2020-06-01,493.81445845793786,477.3105650906982,510.3183518251775,0.4964838255977497,0.43829437398918464,0.5546732772063147
KS,2020-06-02,594.6606313281715,579.6493314223081,609.6719312340347,0.5510688836104513,0.48775784495574837,0.6143799222651541
KS,2020-06-03,579.1915404950732,563.63347752725,594.7496034628966,0.5197215777262181,0.4580875653387757,0.5813555901136604
KS,2020-06-04,564.7701342281879,549.4643234512876,580.0759450050883,0.518957345971564,0.45630013584014945,0.5816145561029784
KS,2020-06-05,620.6869275603664,604.3258283929252,637.0480267278075,0.4864593781344032,0.42780221587352296,0.5451165403952835
KS,2020-06-06,566.4400874863303,543.7730118222771,589.1071631503834,0.41707920792079206,0.3758746997312318,0.45828371611035235
KS,2020-06-07,532.6074866310161,510.68864366941534,554.5263295926169,0.4004944375772559,0.3584136147553136,0.4425752603991982
KS,2020-06-08,674.3156071947269,659.1524432345886,689.478771154865,0.471825063078217,0.4086884751970512,0.5349616509593828
KS,2020-06-09,598.2928400954654,581.7409758859139,614.8447043050166,0.4609297725024728,0.4032603854132327,0.5185991595917129
KS,2020-06-10,646.8132544378698,630.4924147840132,663.1340940917263,0.5004926108374385,0.44164765627963065,0.5593375653952463
KS,2020-06-11,652.1381031613977,635.5906105901446,668.6855957326507,0.49853372434017595,0.44049521871391967,0.5565722299664323
KS,2020-06-12,645.7208018245108,628.787776164526,662.6538274844957,0.4878048780487805,0.43112105244773036,0.5444887036498306
KS,2020-06-13,655.9701064009457,630.9828304794819,680.9573823224096,0.4490049751243781,0.4109692184152133,0.4870407318335429
KS,2020-06-14,604.2469545957917,581.1455929414989,627.3483162500847,0.442643391521197,0.4016171527533169,0.48366963028907717
KS,2020-06-15,705.0056980056979,690.7481420657525,719.2632539456432,0.5054945054945055,0.43814186611413203,0.5728471448748789
KS,2020-06-16,706.0483429946407,691.9037519903688,720.1929339989126,0.5089058524173028,0.44102864718377194,0.5767830576508337
KS,2020-06-17,652.7264536280634,635.8814848798352,669.5714223762916,0.5,0.4429859434971633,0.5570140565028368
KS,2020-06-18,789.3346243222308,774.4782427212718,804.1910059231896,0.5452302631578947,0.4811136451418822,0.6093468811739071
KS,2020-06-19,753.3210164225477,738.3393179729395,768.302714872156,0.5223509933774835,0.4583742108383202,0.5863277759166468
KS,2020-06-20,552.6592381855539,529.766042633529,575.5524337375789,0.4007398273736128,0.3604418130840657,0.4410378416631599
KS,2020-06-21,491.441599494231,469.0378855390686,513.8453134493934,0.35460122699386504,0.3153583812666628,0.39384407272106725
KS,2020-06-22,705.1040329972502,689.6361300278645,720.5719359666358,0.532093023255814,0.4702589595608541,0.5939270869507738
KS,2020-06-23,797.6253324468084,782.754102184472,812.4965627091451,0.5524360033030553,0.48856520231817124,0.6163068042879394
KS,2020-06-24,768.4142394822006,753.2126509922815,783.6158279721199,0.53156146179402,0.46863558510094006,0.5944873384870999
KS,2020-06-25,819.8687369232463,805.375333527784,834.3621403187085,0.5723738626964433,0.5074976037711837,0.6372501216217029
KS,2020-06-26,785.5473191394494,770.425188729308,800.6694495495908,0.5440199335548173,0.4810026273767817,0.6070372397328528
KS,2020-06-27,587.2227101631117,564.3708008157737,610.0746195104496,0.4317617866004963,0.3905174532330172,0.4730061199679754
KS,2020-06-28,576.6172761664566,553.6615277087312,599.5730246241819,0.42027194066749074,0.37949868391249364,0.46104519742248784
KS,2020-06-29,734.6559163701066,719.5783725426638,749.7334601975496,0.5095435684647303,0.4458693971795662,0.5732177397498943
KS,2020-06-30,795.812305641937,780.9700779769262,810.6545333069478,0.5582564962279967,0.4944276475567321,0.6220853448992613
KS,2020-07-01,821.0784291912337,806.203032011906,835.9538263705615,0.5735785953177257,0.5104137401295384,0.636743450505913
KS,2020-07-02,803.9561810154526,789.4401300905582,818.4722319403468,0.5679530201342282,0.5030138033330196,0.6328922369354368
KS,2020-07-03,797.5528353450238,781.5920816946733,813.5135889953744,0.5475189234650967,0.4878898167626702,0.6071480301675232
KS,2020-07-04,533.9538485854275,511.28809950724303,556.6195976636121,0.3920099875156055,0.3516142405427124,0.4324057344884986
KS,2020-07-05,552.002502737369,529.3926650312169,574.6123404435212,0.40594059405940597,0.3649667172595419,0.44691447085927005
KS,2020-07-06,637.427289048474,620.7803624343483,654.0742156625998,0.4935194416749751,0.4358368024624044,0.5512020808875457
KS,2020-07-07,683.8292682926829,666.9805871610383,700.6779494243273,0.5227272727272727,0.4658435501978407,0.5796109952567047
KS,2020-07-08,818.4459166190749,802.3788076071309,834.5130256310188,0.5591939546599496,0.5002574450596835,0.6181304642602157
KS,2020-07-09,813.8268271920224,795.9638339385531,831.6898204454915,0.5670009115770283,0.5142015528717274,0.6198002702823291
KS,2020-07-10,804.0299657534246,785.9047469067518,822.1551846000974,0.5569735642661805,0.5046745976019501,0.6092725309304109
KS,2020-07-11,742.4785553047404,717.2696191204943,767.6874914889866,0.4739756367663344,0.4359812445301086,0.5119700290025603
KS,2020-07-12,749.8644612172795,724.7988581808266,774.9300642537324,0.4822222222222222,0.44395520493576734,0.5204892395086771
KS,2020-07-13,765.2323154232703,745.2301429378305,785.23448790871,0.5115848007414272,0.46359579210993984,0.5595738093729146
KS,2020-07-14,899.1727436823105,871.156730249506,927.1887571151149,0.5315729047072331,0.4974291993645631,0.565716610049903
KY,2020-03-01,,,,,,
KY,2020-03-02,,,,,,
KY,2020-03-03,,,,,,
KY,2020-03-04,,,,,,
KY,2020-03-05,2825.4125,2798.406693730371,2852.418306269629,0.9318181818181818,0.9227805477403648,0.9408558158959988
KY,2020-03-06,2687.5875,2653.584134959303,2721.5908650406973,0.8863636363636364,0.8749842327056214,0.8977430400216513
KY,2020-03-07,2549.7625000000003,2510.5743759466827,2588.9506240533174,0.8409090909090909,0.8277945805755008,0.8540236012426811
KY,2020-03-08,2411.9375,2368.719977275363,2455.155022724637,0.7954545454545454,0.7809915758162618,0.809917515092829
KY,2020-03-09,2343.025,2298.125236789448,2387.924763210552,0.7727272727272727,0.7577013325266295,0.7877532129279159
KY,2020-03-10,2136.2875000000004,2087.4045828360813,2185.170417163919,0.7045454545454546,0.6881865310764458,0.7209043780144634
KY,2020-03-11,2618.675,2581.906829946394,2655.4431700536065,0.8636363636363636,0.8513317035444652,0.8759410237282621
KY,2020-03-12,2618.675,2581.906829946394,2655.4431700536065,0.8636363636363636,0.8513317035444652,0.8759410237282621
KY,2020-03-13,2205.2000000000003,2157.483321612212,2252.9166783877886,0.7272727272727273,0.7113040916996174,0.7432413628458372
KY,2020-03-14,1091.2329896907218,1057.9198086254169,1124.5461707560264,0.7272727272727273,0.7043997915887957,0.7501456629566589
KY,2020-03-15,1493.4882943143812,1446.8337991751987,1540.1427894535636,0.6136363636363636,0.5941142884479742,0.6331584388247531
KY,2020-03-16,1685.1056603773586,1635.4966807138035,1734.7146400409135,0.6136363636363636,0.5952769341911218,0.6319957930816055
KY,2020-03-17,1311.875354107649,1265.2905964443362,1358.4601117709615,0.56,0.5396806876867054,0.5803193123132947
KY,2020-03-18,1124.4645892351275,1077.5783089569593,1171.3508695132957,0.48,0.4595491697291568,0.5004508302708431
KY,2020-03-19,1204.2961165048544,1161.817058317719,1246.7751746919896,0.6,0.5782955639944196,0.6217044360055803
KY,2020-03-20,1215.5612472160356,1171.8255468170294,1259.2969476150417,0.5789473684210527,0.5575356498215588,0.6003590870205465
KY,2020-03-21,1302.283464566929,1264.2538826654752,1340.313046468383,0.7017543859649122,0.6806122046364789,0.7228965672933456
KY,2020-03-22,1178.7260579064587,1134.7700251286099,1222.6820906843072,0.5614035087719298,0.5398839218897494,0.5829230956541102
KY,2020-03-23,888.2055555555556,847.938840873736,928.472270237375,0.5087719298245614,0.48492830590488384,0.532615553744239
KY,2020-03-24,1169.076923076923,1127.1304733647628,1211.0233727890834,0.5964912280701754,0.5744480618377361,0.6185343943026147
KY,2020-03-25,888.2055555555556,847.938840873736,928.472270237375,0.5087719298245614,0.48492830590488384,0.532615553744239
KY,2020-03-26,555.196113074205,518.1389411369055,592.2532850115044,0.3333333333333333,0.310296257262517,0.35637040940414966
KY,2020-03-27,861.3338933221336,834.8038397786818,887.8639468655853,0.7515151515151515,0.7244748412988657,0.7785554617314372
KY,2020-03-28,657.5137614678898,623.9902952390077,691.0372276967722,0.527027027027027,0.4984621448159689,0.5555919092380851
KY,2020-03-29,640.6544342507646,607.0941492669863,674.2147192345428,0.5135135135135135,0.4849172585503187,0.5421097684767083
KY,2020-03-30,692.2087391418794,663.7481755388803,720.6693027448786,0.6045627376425855,0.5722935811498189,0.6368318941353521
KY,2020-03-31,838.125,807.21188545385,869.0381145461502,0.6132075471698113,0.5837324759997835,0.6426826183398391
KY,2020-04-01,678.6988601036271,644.7453046009665,712.6524156062876,0.3757115749525617,0.3491736634409892,0.40224948646413416
KY,2020-04-02,1199.5219757790173,1165.1421389920465,1233.9018125659884,0.5383838383838384,0.5106134884704006,0.5661541882972763
KY,2020-04-03,1168.1498092858083,1134.6251594343357,1201.6744591372808,0.5364635364635365,0.5079683171773678,0.5649587557497052
KY,2020-04-04,1295.285691774346,1256.2668200040098,1334.3045635446824,0.5035460992907801,0.4789336066942901,0.5281585918872701
KY,2020-04-05,1241.1959291485393,1202.5185302725893,1279.8733280244896,0.486404833836858,0.4615921527735009,0.5112175149002152
KY,2020-04-06,1147.8877592517283,1112.0593842679982,1183.7161342354584,0.47451343836886006,0.4477775165692261,0.5012493601684941
KY,2020-04-07,1240.6919302775984,1205.6687392415902,1275.7151213136067,0.5159857904085258,0.48859199024222844,0.5433795905748231
KY,2020-04-08,1185.1287690670447,1152.5017067109602,1217.7558314231294,0.5215146299483648,0.4921334434838294,0.5508958164129002
KY,2020-04-09,1199.1609113563545,1167.4860140663322,1230.8358086463772,0.5559599636032757,0.5260192205098795,0.5859007066966719
KY,2020-04-10,1197.7726095148373,1166.336404507685,1229.2088145219898,0.55858310626703,0.5284517432697867,0.5887144692642733
KY,2020-04-11,1217.372150508102,1182.3427061914679,1252.4015948247365,0.5312190287413281,0.5039089789053396,0.5585290785773166
KY,2020-04-12,1130.063699469171,1095.1766978629407,1164.9507010754014,0.49555774925962487,0.46803104454955735,0.5230844539696924
KY,2020-04-13,1110.2227921498663,1079.0177302951224,1141.4278540046103,0.5012489592006661,0.4704720931921256,0.5320258252092067
KY,2020-04-14,1185.8353731181633,1155.7831668432373,1215.8875793930893,0.5512073272273106,0.5195848039152984,0.5828298505393228
KY,2020-04-15,1140.6206896551723,1111.6398613348636,1169.6015179754813,0.5374094931617055,0.5044558527478952,0.5703631335755158
KY,2020-04-16,1097.461756660926,1068.881066636027,1126.0424466858253,0.5194290245836638,0.4858766560047493,0.5529813931625783
KY,2020-04-17,1051.8443367655968,1023.3227434671686,1080.3659300640247,0.4980237154150198,0.4643515083327847,0.5316959224972548
KY,2020-04-18,1113.162353819358,1079.7409050146848,1146.5838026240315,0.4918181818181818,0.46308983911069673,0.520546524525667
KY,2020-04-19,1124.921491173929,1091.5555875641144,1158.287394783744,0.4950584007187781,0.4662773372220533,0.523839464215503
KY,2020-04-20,1211.860859397837,1183.28943001719,1240.4322887784842,0.5379113018597997,0.5044905519523952,0.5713320517672043
KY,2020-04-21,1244.5601514710165,1215.8395073733825,1273.2807955686503,0.5427170868347339,0.509521799185528,0.5759123744839397
KY,2020-04-22,1276.0973529411767,1247.3492095114193,1304.8454963709341,0.5601423487544483,0.5272183255794328,0.5930663719294639
KY,2020-04-23,1237.8808889705208,1211.149372855832,1264.6124050852097,0.5601374570446735,0.5247295588635044,0.5955453552258427
KY,2020-04-24,1255.9904057240426,1232.6954276455467,1279.2853838025383,0.5612980769230769,0.5206899526902355,0.6019062011559182
KY,2020-04-25,1296.7943255982595,1269.2614014378491,1324.32724975867,0.5430006277463905,0.5083767473096048,0.5776245081831761
KY,2020-04-26,1223.8676877652701,1195.6369931645831,1252.0983823659571,0.5082382762991128,0.47422780339803794,0.5422487492001876
KY,2020-04-27,1160.0090766564897,1136.0339401768429,1183.9842131361365,0.5173463177115033,0.47733636475093283,0.5573562706720738
KY,2020-04-28,1239.1951121472787,1215.9670540944157,1262.4231702001416,0.5428072218986605,0.5017637379263943,0.5838507058709267
KY,2020-04-29,1263.12806495699,1239.9555691892283,1286.300560724752,0.5536130536130536,0.5126438861141639,0.5945822211119433
KY,2020-04-30,1283.423105651921,1259.5138609463404,1307.332350357502,0.5729166666666666,0.5336023830929375,0.6122309502403958
KY,2020-05-01,1254.7394401192646,1230.8737950872114,1278.6050851513178,0.5623081645181093,0.5226911448752545,0.6019251841609641
KY,2020-05-02,1312.3439702800533,1283.4487342797581,1341.2392062803488,0.5465879265091863,0.5136391713132722,0.5795366817051004
KY,2020-05-03,1341.8106328147371,1312.8804545698551,1370.7408110596193,0.5570117955439057,0.5242462360899335,0.5897773549978779
KY,2020-05-04,1297.1495559797495,1273.107465329877,1321.1916466296216,0.5727272727272728,0.5336258149098587,0.6118287305446868
KY,2020-05-05,1302.6401361108806,1278.5276035434426,1326.7526686783185,0.5720313441832429,0.5330280665352302,0.6110346218312556
KY,2020-05-06,1298.9395282703244,1274.4908091470031,1323.388247393646,0.567714631197098,0.529152888264786,0.6062763741294099
KY,2020-05-07,1286.5660629329773,1262.1063940146291,1311.0257318513252,0.5607701564380265,0.5220855393816075,0.5994547734944455
KY,2020-05-08,1278.6117260463507,1252.782437926485,1304.4410141662165,0.5484662576687117,0.5116330255180039,0.5852994898194195
KY,2020-05-09,1315.5480427046264,1286.4002596193718,1344.6958257898807,0.5473196558570483,0.51466543720764,0.5799738745064567
KY,2020-05-10,1258.5221703060931,1229.4497562289498,1287.5945843832365,0.5222513089005235,0.4892819812900973,0.5552206365109498
KY,2020-05-11,1289.4125230202578,1259.7631725455772,1319.0618734949385,0.5661218424962853,0.5342963848385428,0.5979473001540277
KY,2020-05-12,1197.5510049617358,1172.97369680488,1222.1283131185914,0.5327970297029703,0.49388846431165295,0.5717055950942875
KY,2020-05-13,1262.0955974842766,1237.6523550762222,1286.538839892331,0.558282208588957,0.5195250430516819,0.5970393741262322
KY,2020-05-14,1254.161710963455,1230.1511675703014,1278.172254356609,0.560122699386503,0.5207019497920365,0.5995434489809696
KY,2020-05-15,1324.2212234706615,1300.394018572675,1348.048428368648,0.592,0.5530577614297342,0.6309422385702658
KY,2020-05-16,1454.2371673003804,1425.7707173941558,1482.7036172066048,0.6014304291287387,0.5690808697238241,0.6337799885336532
KY,2020-05-17,1364.5419153168511,1336.2162546670725,1392.8675759666298,0.5768211920529801,0.5437159160173994,0.6099264680885608
KY,2020-05-18,1343.8644053315106,1318.9322676156412,1368.79654304738,0.588126159554731,0.5508022325067953,0.6254500866026668
KY,2020-05-19,1402.4463098687575,1377.7764932887708,1427.1161264487441,0.6111793611793612,0.5741740371094858,0.6481846852492367
KY,2020-05-20,1389.259312200454,1365.0985419672224,1413.4200824336854,0.6106356968215159,0.5728315283984037,0.648439865244628
KY,2020-05-21,1374.9895234876649,1350.5683765091883,1399.4106704661413,0.6029411764705882,0.5652815610450401,0.6406007918961363
KY,2020-05-22,1408.706629413259,1384.0186645259441,1433.3945943005738,0.6060240963855422,0.5688717365293566,0.6431764562417278
KY,2020-05-23,1391.8411680229774,1363.281859885946,1420.4004761600088,0.586,0.5533665929885906,0.6186334070114093
KY,2020-05-24,1345.9214935375776,1317.1889822629134,1374.654004812242,0.5666666666666667,0.5338353484012833,0.59949798493205
KY,2020-05-25,1323.4259944495839,1295.5281835666824,1351.323805332485,0.5580645161290323,0.5241031384586441,0.5920258937994205
KY,2020-05-26,1339.508632913504,1315.5418003051175,1363.4754655218906,0.5942472460220318,0.5555989675249914,0.6328955245190723
KY,2020-05-27,1376.873126873127,1353.1947396346961,1400.5515141115577,0.6127450980392157,0.5742472199065912,0.6512429761718402
KY,2020-05-28,1356.1512835424107,1332.194568906577,1380.1079981782448,0.5952955367913149,0.5566627974925589,0.6339282760900709
KY,2020-05-29,1375.9123982360925,1351.1329992278504,1400.6917972443346,0.5952669902912622,0.5579160275594102,0.6326179530231142
KY,2020-05-30,1436.7049610894942,1406.1590146146618,1467.2509075643266,0.5532837670384139,0.5221996726437571,0.5843678614330706
KY,2020-05-31,1391.1606953162723,1361.9125262877467,1420.408864344798,0.571897570584373,0.5397402834958427,0.6040548576729032
KY,2020-06-01,1342.152157645298,1318.0054405472042,1366.298874743392,0.5854829034193162,0.5468719332544696,0.6240938735841628
KY,2020-06-02,1357.6485258898342,1333.8580518085366,1381.4389999711316,0.594853381208857,0.5559371119535578,0.6337696504641562
KY,2020-06-03,1373.3749368367864,1348.8157375066485,1397.9341361669242,0.594692400482509,0.5569894728671334,0.6323953280978847
KY,2020-06-04,1354.8584271551001,1330.3934184662737,1379.3234358439267,0.5898366606170599,0.5518478784935222,0.6278254427405975
KY,2020-06-05,1384.315298990422,1358.917545376398,1409.713052604446,0.5947271612507664,0.5582700621626537,0.6311842603388791
KY,2020-06-06,1456.2139669521166,1422.0896726435667,1490.3382612606665,0.5826017557861133,0.5552257004032043,0.6099778111690223
KY,2020-06-07,1376.0067975107709,1346.6699883853544,1405.3436066361871,0.5581245985870263,0.5258299727608323,0.5904192244132204
KY,2020-06-08,1372.2435467650016,1350.0600974165661,1394.4269961134369,0.6648757555406313,0.6262897865403332,0.7034617245409294
KY,2020-06-09,1426.2030963875477,1404.8643363898955,1447.5418563851997,0.696236559139785,0.6581619642054607,0.7343111540741093
KY,2020-06-10,1383.4207878581174,1360.9951584004784,1405.8464173157563,0.6746905089408528,0.6370921546594434,0.7122888632222623
KY,2020-06-11,1427.2731199186992,1405.2530914396657,1449.2931483977327,0.6908474576271186,0.6535869083785021,0.7281080068757352
KY,2020-06-12,1436.983267973856,1414.305813625331,1459.6607223223812,0.6957431960921144,0.6598834584245143,0.7316029337597145
KY,2020-06-13,1504.2651986596456,1475.5833654838898,1532.947031835402,0.7122774133083412,0.6848282970791255,0.7397265295375568
KY,2020-06-14,1395.180518234165,1368.9692103258842,1421.3918261424458,0.6535315985130111,0.620345692901896,0.6867175041241262
KY,2020-06-15,1383.671911880409,1360.5371491571223,1406.806674603696,0.673469387755102,0.6369529120901217,0.7099858634200823
KY,2020-06-16,1357.763454638647,1335.2780012284231,1380.2489080488708,0.6682892906815021,0.6304158738269782,0.7061627075360261
KY,2020-06-17,1420.71572349254,1397.411715688266,1444.0197312968141,0.6842475386779184,0.6486318362473308,0.7198632411085061
KY,2020-06-18,1466.4158009841444,1443.0000297345346,1489.831572233754,0.7107377647918188,0.6770086606860528,0.7444668688975848
KY,2020-06-19,1400.3683550651958,1378.7308391425013,1422.0058709878901,0.6853856562922869,0.6471015712417286,0.7236697413428451
KY,2020-06-20,1430.4918335901389,1402.953830189257,1458.0298369910208,0.664561957379637,0.6334643135418757,0.6956596012173982
KY,2020-06-21,1495.429149797571,1465.7619222922199,1525.0963773029218,0.6979166666666666,0.6706164863725647,0.7252168469607686
KY,2020-06-22,1338.7386172006743,1316.4312409299328,1361.045993471416,0.6579849211788896,0.6192301796484405,0.6967396627093387
